ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Value_in_Source
2985,HuallagaHQ,u_u0075u02D0,uː,,,weber1989a,uː
2986,HuallagaHQ,a_u0061,a,,,weber1989a,a
2987,HuallagaHQ,a_u0061u02D0,aː,,,weber1989a,aː
2988,Huambisa,p_u0070,p,,,beasley1957a,p
2989,Huambisa,t_u0074,t,,,beasley1957a,t
2990,Huambisa,k_u006B,k,,,beasley1957a,k
2991,Huambisa,_u0294,ʔ,,,beasley1957a,ʔ
2992,Huambisa,ts_u0074u0073,ts,,,beasley1957a,ts
2993,Huambisa,ts_u0074u0283,tʃ,,,beasley1957a,tʃ
2994,Huambisa,s_u0073,s,,,beasley1957a,s
2995,Huambisa,s_u0283,ʃ,,,beasley1957a,ʃ
2996,Huambisa,h_u0068,h,,,beasley1957a,h
2997,Huambisa,m_u006D,m,,,beasley1957a,m
2998,Huambisa,n_u006E,n,,,beasley1957a,n
2999,Huambisa,ng_u014B,ŋ,,,beasley1957a,ŋ
3000,Huambisa,j_u006A,j,,,beasley1957a,j
3001,Huambisa,w_u0077,w,,,beasley1957a,w
3002,Huambisa,r_u027E,ɾ,,,beasley1957a,ɾ
3003,Huambisa,i_u0069,i,,,beasley1957a,i
3004,Huambisa,i_u0069u0303,ĩ,,,beasley1957a,ĩ
3005,Huambisa,w_u026F,ɯ,,,beasley1957a,ɯ
3006,Huambisa,w_u026Fu0303,ɯ̃,,,beasley1957a,ɯ̃
3007,Huambisa,u_u0075,u,,,beasley1957a,u
3008,Huambisa,u_u0075u0303,ũ,,,beasley1957a,ũ
3009,Huambisa,a_u0061,a,,,beasley1957a,a
3010,Huambisa,a_u0061u0303,ã,,,beasley1957a,ã
3011,HuaylasCQ,p_u0070,p,,,julca2009b,p
3012,HuaylasCQ,t_u0074,t,,,julca2009b,t
3013,HuaylasCQ,k_u006B,k,,,julca2009b,k
3014,HuaylasCQ,q_u0071,q,,,julca2009b,q
3015,HuaylasCQ,ts_u0074u0073,ts,,,julca2009b,ts
3016,HuaylasCQ,ts_u0074u0283,tʃ,,,julca2009b,tʃ
3017,HuaylasCQ,s_u0073,s,,,julca2009b,s
3018,HuaylasCQ,s_u0283,ʃ,,,julca2009b,ʃ
3019,HuaylasCQ,h_u0068,h,,,julca2009b,h
3020,HuaylasCQ,m_u006D,m,,,julca2009b,m
3021,HuaylasCQ,n_u006E,n,,,julca2009b,n
3022,HuaylasCQ,n_u0272,ɲ,,,julca2009b,ɲ
3023,HuaylasCQ,j_u006A,j,,,julca2009b,j
3024,HuaylasCQ,w_u0077,w,,,julca2009b,w
3025,HuaylasCQ,r_u027E,ɾ,,,julca2009b,ɾ
3026,HuaylasCQ,l_u006C,l,,,julca2009b,l
3027,HuaylasCQ,y_u028E,ʎ,,,julca2009b,ʎ
3028,HuaylasCQ,i_u0069,i,,,julca2009b,i
3029,HuaylasCQ,i_u0069u02D0,iː,,,julca2009b,iː
3030,HuaylasCQ,u_u0075,u,,,julca2009b,u
3031,HuaylasCQ,u_u0075u02D0,uː,,,julca2009b,uː
3032,HuaylasCQ,a_u0061,a,,,julca2009b,a
3033,HuaylasCQ,a_u0061u02D0,aː,,,julca2009b,aː
3034,HuitotoMinica,p_u0070,p,,,minor1976a,p
3035,HuitotoMinica,b_u0062,b,,,minor1976a,b
3036,HuitotoMinica,t_u0074,t,,,minor1976a,t
3037,HuitotoMinica,d_u0064,d,,,minor1976a,d
3038,HuitotoMinica,ts_u0074u0283,tʃ,,,minor1976a,tʃ
3039,HuitotoMinica,dz_u0064u0292,dʒ,,,minor1976a,dʒ
3040,HuitotoMinica,k_u006B,k,,,minor1976a,k
3041,HuitotoMinica,g_u0261,ɡ,,,minor1976a,ɡ
3042,HuitotoMinica,_u0294,ʔ,,,minor1976a,ʔ
3043,HuitotoMinica,f_u0278,ɸ,,,minor1976a,ɸ
3044,HuitotoMinica,b_u03B2,β,,,minor1976a,β
3045,HuitotoMinica,s_u0073,s,,,minor1976a,s
3046,HuitotoMinica,x_u0078,x,,,minor1976a,x
3047,HuitotoMinica,m_u006D,m,,,minor1976a,m
3048,HuitotoMinica,n_u006E,n,,,minor1976a,n
3049,HuitotoMinica,n_u0272,ɲ,,,minor1976a,ɲ
3050,HuitotoMinica,ng_u014B,ŋ,,,minor1976a,ŋ
3051,HuitotoMinica,r_u027E,ɾ,,,minor1976a,ɾ
3052,HuitotoMinica,i_u0069,i,,,minor1976a,i
3053,HuitotoMinica,i_u0268,ɨ,,,minor1976a,ɨ
3054,HuitotoMinica,u_u0075,u,,,minor1976a,u
3055,HuitotoMinica,e_u0065,e,,,minor1976a,e
3056,HuitotoMinica,o_u006F,o,,,minor1976a,o
3057,HuitotoMinica,a_u0061,a,,,minor1976a,a
3058,HuitotoMurui,b_u0062,b,,,petersen2000a,b
3059,HuitotoMurui,t_u0074,t,,,petersen2000a,t
3060,HuitotoMurui,d_u0064,d,,,petersen2000a,d
3061,HuitotoMurui,c_u0063,c,,,petersen2000a,c
3062,HuitotoMurui,j_u025F,ɟ,,,petersen2000a,ɟ
3063,HuitotoMurui,k_u006B,k,,,petersen2000a,k
3064,HuitotoMurui,g_u0261,ɡ,,,petersen2000a,ɡ
3065,HuitotoMurui,f_u0278,ɸ,,,petersen2000a,ɸ
3066,HuitotoMurui,b_u03B2,β,,,petersen2000a,β
3067,HuitotoMurui,th_u03B8,θ,,,petersen2000a,θ
3068,HuitotoMurui,m_u006D,m,,,petersen2000a,m
3069,HuitotoMurui,n_u006E,n,,,petersen2000a,n
3070,HuitotoMurui,n_u0272,ɲ,,,petersen2000a,ɲ
3071,HuitotoMurui,r_u027E,ɾ,,,petersen2000a,ɾ
3072,HuitotoMurui,i_u0069,i,,,petersen2000a,i
3073,HuitotoMurui,i_u0268,ɨ,,,petersen2000a,ɨ
3074,HuitotoMurui,u_u0075,u,,,petersen2000a,u
3075,HuitotoMurui,e_u0065,e,,,petersen2000a,e
3076,HuitotoMurui,o_u006F,o,,,petersen2000a,o
3077,HuitotoMurui,a_u0061,a,,,petersen2000a,a
3078,Hupde,p_u0070u02BC,pʼ,,,epps2008a,pʼ
3079,Hupde,b_u0062u0330,b̰,,,epps2008a,b̰
3080,Hupde,d_u0064u0330,d̰,,,epps2008a,d̰
3081,Hupde,j_u025Fu0330,ɟ̰,,,epps2008a,ɟ̰
3082,Hupde,g_u0261u0330,ɡ̰,,,epps2008a,ɡ̰
3083,Hupde,p_u0070,p,,,epps2008a,p
3084,Hupde,b_u0062,b,,,epps2008a,b
3085,Hupde,t_u0074,t,,,epps2008a,t
3086,Hupde,d_u0064,d,,,epps2008a,d
3087,Hupde,c_u0063,c,,,epps2008a,c
3088,Hupde,k_u006B,k,,,epps2008a,k
3089,Hupde,g_u0261,ɡ,,,epps2008a,ɡ
3090,Hupde,_u0294,ʔ,,,epps2008a,ʔ
3091,Hupde,c_u0063u0327,ç,,,epps2008a,ç
3092,Hupde,h_u0068,h,,,epps2008a,h
3093,Hupde,j_u006A,j,,,epps2008a,j
3094,Hupde,j_u006Au0330,j̰,,,epps2008a,j̰
3095,Hupde,w_u0077,w,,,epps2008a,w
3096,Hupde,w_u0077u0330,w̰,,,epps2008a,w̰
3097,Hupde,i_u0069,i,,,epps2008a,i
3098,Hupde,i_u0069u0303,ĩ,,,epps2008a,ĩ
3099,Hupde,i_u0268,ɨ,,,epps2008a,ɨ
3100,Hupde,i_u0268u0303,ɨ̃,,,epps2008a,ɨ̃
3101,Hupde,u_u0075,u,,,epps2008a,u
3102,Hupde,u_u0075u0303,ũ,,,epps2008a,ũ
3103,Hupde,e_u0065,e,,,epps2008a,e
3104,Hupde,o_u006F,o,,,epps2008a,o
3105,Hupde,_u0259,ə,,,epps2008a,ə
3106,Hupde,o_u0254,ɔ,,,epps2008a,ɔ
3107,Hupde,o_u0254u0303,ɔ̃,,,epps2008a,ɔ̃
3108,Hupde,ae_u00E6,æ,,,epps2008a,æ
3109,Hupde,ae_u00E6u0303,æ̃,,,epps2008a,æ̃
3110,Hupde,a_u0061,a,,,epps2008a,a
3111,Hupde,a_u0061u0303,ã,,,epps2008a,ã
3112,Ignaciano,p_u0070,p,,,ott1967a,p
3113,Ignaciano,t_u0074,t,,,ott1967a,t
3114,Ignaciano,k_u006B,k,,,ott1967a,k
3115,Ignaciano,_u0294,ʔ,,,ott1967a,ʔ
3116,Ignaciano,ts_u0074u0073,ts,,,ott1967a,ts
3117,Ignaciano,ts_u0074u0283,tʃ,,,ott1967a,tʃ
3118,Ignaciano,v_u0076,v,,,ott1967a,v
3119,Ignaciano,s_u0073,s,,,ott1967a,s
3120,Ignaciano,s_u0283,ʃ,,,ott1967a,ʃ
3121,Ignaciano,h_u0068,h,,,ott1967a,h
3122,Ignaciano,m_u006D,m,,,ott1967a,m
3123,Ignaciano,n_u006E,n,,,ott1967a,n
3124,Ignaciano,n_u0272,ɲ,,,ott1967a,ɲ
3125,Ignaciano,j_u006A,j,,,ott1967a,j
3126,Ignaciano,r_u027E,ɾ,,,ott1967a,ɾ
3127,Ignaciano,i_u0069,i,,,ott1967a,i
3128,Ignaciano,u_u0075,u,,,ott1967a,u
3129,Ignaciano,e_u0065,e,,,ott1967a,e
3130,Ignaciano,a_u0061,a,,,ott1967a,a
3131,Ika,p_u0070,p,,,landaburu2000a,p
3132,Ika,b_u0062,b,,,landaburu2000a,b
3133,Ika,t_u0074,t,,,landaburu2000a,t
3134,Ika,d_u0064,d,,,landaburu2000a,d
3135,Ika,ts_u0074u0283,tʃ,,,landaburu2000a,tʃ
3136,Ika,dz_u0064u0292,dʒ,,,landaburu2000a,dʒ
3137,Ika,k_u006B,k,,,landaburu2000a,k
3138,Ika,g_u0261,ɡ,,,landaburu2000a,ɡ
3139,Ika,_u0294,ʔ,,,landaburu2000a,ʔ
3140,Ika,s_u0073,s,,,landaburu2000a,s
3141,Ika,z_u007A,z,,,landaburu2000a,z
3142,Ika,m_u006D,m,,,landaburu2000a,m
3143,Ika,n_u006E,n,,,landaburu2000a,n
3144,Ika,n_u004E,N,,,landaburu2000a,N
3145,Ika,r_u027E,ɾ,,,landaburu2000a,ɾ
3146,Ika,i_u0069,i,,,landaburu2000a,i
3147,Ika,u_u0075,u,,,landaburu2000a,u
3148,Ika,e_u0065,e,,,landaburu2000a,e
3149,Ika,_u0259,ə,,,landaburu2000a,ə
3150,Ika,o_u006F,o,,,landaburu2000a,o
3151,Ika,a_u0061,a,,,landaburu2000a,a
3152,Ikpeng,p_u0070,p,,,pacheco2007a,p
3153,Ikpeng,t_u0074,t,,,pacheco2007a,t
3154,Ikpeng,ts_u0074u0283,tʃ,,,pacheco2007a,tʃ
3155,Ikpeng,k_u006B,k,,,pacheco2007a,k
3156,Ikpeng,g_u0261,ɡ,,,pacheco2007a,ɡ
3157,Ikpeng,m_u006D,m,,,pacheco2007a,m
3158,Ikpeng,n_u006E,n,,,pacheco2007a,n
3159,Ikpeng,ng_u014B,ŋ,,,pacheco2007a,ŋ
3160,Ikpeng,j_u006A,j,,,pacheco2007a,j
3161,Ikpeng,w_u0077,w,,,pacheco2007a,w
3162,Ikpeng,r_u027E,ɾ,,,pacheco2007a,ɾ
3163,Ikpeng,l_u006C,l,,,pacheco2007a,l
3164,Ikpeng,i_u0069,i,,,pacheco2007a,i
3165,Ikpeng,i_u0268,ɨ,,,pacheco2007a,ɨ
3166,Ikpeng,u_u0075,u,,,pacheco2007a,u
3167,Ikpeng,e_u0065,e,,,pacheco2007a,e
3168,Ikpeng,o_u006F,o,,,pacheco2007a,o
3169,Ikpeng,a_u0061,a,,,pacheco2007a,a
3170,ImbaburaQ,p_u0070,p,,,chang2010a,p
3171,ImbaburaQ,t_u0074,t,,,chang2010a,t
3172,ImbaburaQ,k_u006B,k,,,chang2010a,k
3173,ImbaburaQ,ts_u0074u0073,ts,,,chang2010a,ts
3174,ImbaburaQ,ts_u0074u0283,tʃ,,,chang2010a,tʃ
3175,ImbaburaQ,f_u0278,ɸ,,,chang2010a,ɸ
3176,ImbaburaQ,s_u0073,s,,,chang2010a,s
3177,ImbaburaQ,s_u0283,ʃ,,,chang2010a,ʃ
3178,ImbaburaQ,z_u0292,ʒ,,,chang2010a,ʒ
3179,ImbaburaQ,x_u0078,x,,,chang2010a,x
3180,ImbaburaQ,m_u006D,m,,,chang2010a,m
3181,ImbaburaQ,n_u006E,n,,,chang2010a,n
3182,ImbaburaQ,n_u0272,ɲ,,,chang2010a,ɲ
3183,ImbaburaQ,j_u006A,j,,,chang2010a,j
3184,ImbaburaQ,w_u0077,w,,,chang2010a,w
3185,ImbaburaQ,r_u027E,ɾ,,,chang2010a,ɾ
3186,ImbaburaQ,l_u006C,l,,,chang2010a,l
3187,ImbaburaQ,i_u0069,i,,,chang2010a,i
3188,ImbaburaQ,u_u0075,u,,,chang2010a,u
3189,ImbaburaQ,a_u0061,a,,,chang2010a,a
3190,Inyapari,p_u0070,p,,,faust2002a,p
3191,Inyapari,t_u0074,t,,,faust2002a,t
3192,Inyapari,ts_u0074u0283,tʃ,,,faust2002a,tʃ
3193,Inyapari,_u0294,ʔ,,,faust2002a,ʔ
3194,Inyapari,s_u0073,s,,,faust2002a,s
3195,Inyapari,h_u0068,h,,,faust2002a,h
3196,Inyapari,m_u006D,m,,,faust2002a,m
3197,Inyapari,n_u006E,n,,,faust2002a,n
3198,Inyapari,n_u0272,ɲ,,,faust2002a,ɲ
3199,Inyapari,j_u006A,j,,,faust2002a,j
3200,Inyapari,w_u0077,w,,,faust2002a,w
3201,Inyapari,r_u027E,ɾ,,,faust2002a,ɾ
3202,Inyapari,l_u006C,l,,,faust2002a,l
3203,Inyapari,i_u0069,i,,,faust2002a,i
3204,Inyapari,i_u0069u0303,ĩ,,,faust2002a,ĩ
3205,Inyapari,i_u0069u02D0,iː,,,faust2002a,iː
3206,Inyapari,w_u026F,ɯ,,,faust2002a,ɯ
3207,Inyapari,w_u026Fu0303,ɯ̃,,,faust2002a,ɯ̃
3208,Inyapari,w_u026Fu02D0,ɯː,,,faust2002a,ɯː
3209,Inyapari,u_u0075,u,,,faust2002a,u
3210,Inyapari,u_u0075u0303,ũ,,,faust2002a,ũ
3211,Inyapari,u_u0075u02D0,uː,,,faust2002a,uː
3212,Inyapari,e_u0065,e,,,faust2002a,e
3213,Inyapari,e_u0065u0303,ẽ,,,faust2002a,ẽ
3214,Inyapari,e_u0065u02D0,eː,,,faust2002a,eː
3215,Inyapari,o_u006F,o,,,faust2002a,o
3216,Inyapari,o_u006Fu0303,õ,,,faust2002a,õ
3217,Inyapari,o_u006Fu02D0,oː,,,faust2002a,oː
3218,Inyapari,a_u0061,a,,,faust2002a,a
3219,Inyapari,a_u0061u0303,ã,,,faust2002a,ã
3220,Inyapari,a_u0061u02D0,aː,,,faust2002a,aː
3221,IngaHQ,p_u0070,p,,,levinsohn2000a,p
3222,IngaHQ,t_u0074,t,,,levinsohn2000a,t
3223,IngaHQ,k_u006B,k,,,levinsohn2000a,k
3224,IngaHQ,b_u0062,b,,,levinsohn2000a,b
3225,IngaHQ,d_u0064,d,,,levinsohn2000a,d
3226,IngaHQ,g_u0261,ɡ,,,levinsohn2000a,ɡ
3227,IngaHQ,ts_u0074u0073,ts,,,levinsohn2000a,ts
3228,IngaHQ,ts_u0074u0283,tʃ,,,levinsohn2000a,tʃ
3229,IngaHQ,s_u0073,s,,,levinsohn2000a,s
3230,IngaHQ,s_u0283,ʃ,,,levinsohn2000a,ʃ
3231,IngaHQ,x_u0078,x,,,levinsohn2000a,x
3232,IngaHQ,m_u006D,m,,,levinsohn2000a,m
3233,IngaHQ,n_u006E,n,,,levinsohn2000a,n
3234,IngaHQ,n_u0272,ɲ,,,levinsohn2000a,ɲ
3235,IngaHQ,j_u006A,j,,,levinsohn2000a,j
3236,IngaHQ,w_u0077,w,,,levinsohn2000a,w
3237,IngaHQ,r_u027E,ɾ,,,levinsohn2000a,ɾ
3238,IngaHQ,l_u006C,l,,,levinsohn2000a,l
3239,IngaHQ,y_u028E,ʎ,,,levinsohn2000a,ʎ
3240,IngaHQ,i_u0069,i,,,levinsohn2000a,i
3241,IngaHQ,u_u0075,u,,,levinsohn2000a,u
3242,IngaHQ,a_u0061,a,,,levinsohn2000a,a
3243,IngaJQ,p_u0070,p,,,bilbao1976a,p
3244,IngaJQ,t_u0074,t,,,bilbao1976a,t
3245,IngaJQ,ts_u0074u0283,tʃ,,,bilbao1976a,tʃ
3246,IngaJQ,k_u006B,k,,,bilbao1976a,k
3247,IngaJQ,s_u0073,s,,,bilbao1976a,s
3248,IngaJQ,s_u0283,ʃ,,,bilbao1976a,ʃ
3249,IngaJQ,x_u0078,x,,,bilbao1976a,x
3250,IngaJQ,m_u006D,m,,,bilbao1976a,m
3251,IngaJQ,n_u006E,n,,,bilbao1976a,n
3252,IngaJQ,n_u0272,ɲ,,,bilbao1976a,ɲ
3253,IngaJQ,r_u027E,ɾ,,,bilbao1976a,ɾ
3254,IngaJQ,l_u006C,l,,,bilbao1976a,l
3255,IngaJQ,y_u028E,ʎ,,,bilbao1976a,ʎ
3256,IngaJQ,i_u0069,i,,,bilbao1976a,i
3257,IngaJQ,u_u0075,u,,,bilbao1976a,u
3258,IngaJQ,a_u0061,a,,,bilbao1976a,a
3259,Ingariko,p_u0070,p,,,cruz2005a,p
3260,Ingariko,t_u0074,t,,,cruz2005a,t
3261,Ingariko,k_u006B,k,,,cruz2005a,k
3262,Ingariko,_u0294,ʔ,,,cruz2005a,ʔ
3263,Ingariko,s_u0073,s,,,cruz2005a,s
3264,Ingariko,m_u006D,m,,,cruz2005a,m
3265,Ingariko,n_u006E,n,,,cruz2005a,n
3266,Ingariko,j_u006A,j,,,cruz2005a,j
3267,Ingariko,w_u0077,w,,,cruz2005a,w
3268,Ingariko,r_u027E,ɾ,,,cruz2005a,ɾ
3269,Ingariko,i_u0069,i,,,cruz2005a,i
3270,Ingariko,i_u0069u02D0,iː,,,cruz2005a,iː
3271,Ingariko,w_u026F,ɯ,,,cruz2005a,ɯ
3272,Ingariko,u_u0075,u,,,cruz2005a,u
3273,Ingariko,e_u0065,e,,,cruz2005a,e
3274,Ingariko,e_u0065u02D0,eː,,,cruz2005a,eː
3275,Ingariko,u_u0264,ɤ,,,cruz2005a,ɤ
3276,Ingariko,o_u006F,o,,,cruz2005a,o
3277,Ingariko,o_u006Fu02D0,oː,,,cruz2005a,oː
3278,Ingariko,a_u0061,a,,,cruz2005a,a
3279,Ingariko,a_u0061u02D0,aː,,,cruz2005a,aː
3280,Iquito,p_u0070,p,,,michael2012a,p
3281,Iquito,t_u0074,t,,,michael2012a,t
3282,Iquito,k_u006B,k,,,michael2012a,k
3283,Iquito,kw_u006Bu02B7,kʷ,,,michael2012a,kʷ
3284,Iquito,s_u0073,s,,,michael2012a,s
3285,Iquito,h_u0068,h,,,michael2012a,h
3286,Iquito,m_u006D,m,,,michael2012a,m
3287,Iquito,n_u006E,n,,,michael2012a,n
3288,Iquito,j_u006A,j,,,michael2012a,j
3289,Iquito,w_u0077,w,,,michael2012a,w
3290,Iquito,r_u027E,ɾ,,,michael2012a,ɾ
3291,Iquito,i_u0069,i,,,michael2012a,i
3292,Iquito,i_u0069u02D0,iː,,,michael2012a,iː
3293,Iquito,i_u0268,ɨ,,,michael2012a,ɨ
3294,Iquito,i_u0268u02D0,ɨː,,,michael2012a,ɨː
3295,Iquito,u_u0075,u,,,michael2012a,u
3296,Iquito,u_u0075u02D0,uː,,,michael2012a,uː
3297,Iquito,a_u0061,a,,,michael2012a,a
3298,Iquito,a_u0061u02D0,aː,,,michael2012a,aː
3299,Itonama,t_u0074u02BC,tʼ,,,crevels2002a,tʼ
3300,Itonama,ts_u0074u0283u02BC,tʃʼ,,,crevels2002a,tʃʼ
3301,Itonama,k_u006Bu02BC,kʼ,,,crevels2002a,kʼ
3302,Itonama,p_u0070,p,,,crevels2002a,p
3303,Itonama,t_u0074,t,,,crevels2002a,t
3304,Itonama,ts_u0074u0283,tʃ,,,crevels2002a,tʃ
3305,Itonama,tj_u0074u02B2,tʲ,,,crevels2002a,tʲ
3306,Itonama,k_u006B,k,,,crevels2002a,k
3307,Itonama,_u0294,ʔ,,,crevels2002a,ʔ
3308,Itonama,b_u0062,b,,,crevels2002a,b
3309,Itonama,d_u0064,d,,,crevels2002a,d
3310,Itonama,s_u0073,s,,,crevels2002a,s
3311,Itonama,h_u0068,h,,,crevels2002a,h
3312,Itonama,m_u006D,m,,,crevels2002a,m
3313,Itonama,n_u006E,n,,,crevels2002a,n
3314,Itonama,j_u006A,j,,,crevels2002a,j
3315,Itonama,w_u0077,w,,,crevels2002a,w
3316,Itonama,r_u027E,ɾ,,,crevels2002a,ɾ
3317,Itonama,l_u006C,l,,,crevels2002a,l
3318,Itonama,i_u0069,i,,,crevels2002a,i
3319,Itonama,i_u0268,ɨ,,,crevels2002a,ɨ
3320,Itonama,u_u0075,u,,,crevels2002a,u
3321,Itonama,e_u0065,e,,,crevels2002a,e
3322,Itonama,o_u006F,o,,,crevels2002a,o
3323,Itonama,a_u0061,a,,,crevels2002a,a
3324,Jabuti,p_u0070,p,,,ribeiro2010a,p
3325,Jabuti,ps_u0070u0073,ps,,,ribeiro2010a,ps
3326,Jabuti,t_u0074,t,,,ribeiro2010a,t
3327,Jabuti,ts_u0074u0283,tʃ,,,ribeiro2010a,tʃ
3328,Jabuti,k_u006B,k,,,ribeiro2010a,k
3329,Jabuti,bz_u0062u007A,bz,,,ribeiro2010a,bz
3330,Jabuti,dz_u0064u0292,dʒ,,,ribeiro2010a,dʒ
3331,Jabuti,b_u03B2,β,,,ribeiro2010a,β
3332,Jabuti,h_u0068,h,,,ribeiro2010a,h
3333,Jabuti,m_u006D,m,,,ribeiro2010a,m
3334,Jabuti,n_u006E,n,,,ribeiro2010a,n
3335,Jabuti,j_u006A,j,,,ribeiro2010a,j
3336,Jabuti,w_u0077,w,,,ribeiro2010a,w
3337,Jabuti,r_u027E,ɾ,,,ribeiro2010a,ɾ
3338,Jabuti,i_u0069,i,,,ribeiro2010a,i
3339,Jabuti,i_u0069u0303,ĩ,,,ribeiro2010a,ĩ
3340,Jabuti,u_u0075,u,,,ribeiro2010a,u
3341,Jabuti,e_u025B,ɛ,,,ribeiro2010a,ɛ
3342,Jabuti,e_u025Bu0303,ɛ̃,,,ribeiro2010a,ɛ̃
3343,Jabuti,_u0259,ə,,,ribeiro2010a,ə
3344,Jabuti,o_u006F,o,,,ribeiro2010a,o
3345,Jabuti,o_u006Fu0303,õ,,,ribeiro2010a,õ
3346,Jabuti,a_u0061,a,,,ribeiro2010a,a
3347,Jabuti,a_u0061u0303,ã,,,ribeiro2010a,ã
3348,Jamamadi,t_u0074,t,,,ladefoged1997a,t
3349,Jamamadi,k_u006B,k,,,ladefoged1997a,k
3350,Jamamadi,b_u0062,b,,,ladefoged1997a,b
3351,Jamamadi,d_u0064,d,,,ladefoged1997a,d
3352,Jamamadi,j_u025F,ɟ,,,ladefoged1997a,ɟ
3353,Jamamadi,f_u0278,ɸ,,,ladefoged1997a,ɸ
3354,Jamamadi,s_u0073,s,,,ladefoged1997a,s
3355,Jamamadi,h_u0068,h,,,ladefoged1997a,h
3356,Jamamadi,m_u006D,m,,,ladefoged1997a,m
3357,Jamamadi,n_u006E,n,,,ladefoged1997a,n
3358,Jamamadi,w_u0077,w,,,ladefoged1997a,w
3359,Jamamadi,r_u027E,ɾ,,,ladefoged1997a,ɾ
3360,Jamamadi,i_u0069,i,,,ladefoged1997a,i
3361,Jamamadi,e_u0065,e,,,ladefoged1997a,e
3362,Jamamadi,o_u006F,o,,,ladefoged1997a,o
3363,Jamamadi,a_u0061,a,,,ladefoged1997a,a
3364,Japreria,p_u0070,p,,,oquendo2004a,p
3365,Japreria,t_u0074,t,,,oquendo2004a,t
3366,Japreria,ts_u0074u0283,tʃ,,,oquendo2004a,tʃ
3367,Japreria,k_u006B,k,,,oquendo2004a,k
3368,Japreria,_u0294,ʔ,,,oquendo2004a,ʔ
3369,Japreria,s_u0073,s,,,oquendo2004a,s
3370,Japreria,s_u0283,ʃ,,,oquendo2004a,ʃ
3371,Japreria,h_u0068,h,,,oquendo2004a,h
3372,Japreria,m_u006D,m,,,oquendo2004a,m
3373,Japreria,n_u006E,n,,,oquendo2004a,n
3374,Japreria,v_u028B,ʋ,,,oquendo2004a,ʋ
3375,Japreria,j_u006A,j,,,oquendo2004a,j
3376,Japreria,r_u0280,ʀ,,,oquendo2004a,ʀ
3377,Japreria,r_u027E,ɾ,,,oquendo2004a,ɾ
3378,Japreria,i_u0069,i,,,oquendo2004a,i
3379,Japreria,i_u0268,ɨ,,,oquendo2004a,ɨ
3380,Japreria,u_u0075,u,,,oquendo2004a,u
3381,Japreria,e_u0065,e,,,oquendo2004a,e
3382,Japreria,o_u006F,o,,,oquendo2004a,o
3383,Japreria,a_u0061,a,,,oquendo2004a,a
3384,Jaqaru,ph_u0070u02B0,pʰ,,,hardman1966a,pʰ
3385,Jaqaru,th_u0074u02B0,tʰ,,,hardman1966a,tʰ
3386,Jaqaru,tjh_u0074u02B2u02B0,tʲʰ,,,hardman1966a,tʲʰ
3387,Jaqaru,tsh_u0074u0073u02B0,tsʰ,,,hardman1966a,tsʰ
3388,Jaqaru,th_u0288u02B0,ʈʰ,,,hardman1966a,ʈʰ
3389,Jaqaru,ch_u0063u02B0,cʰ,,,hardman1966a,cʰ
3390,Jaqaru,kh_u006Bu02B0,kʰ,,,hardman1966a,kʰ
3391,Jaqaru,qh_u0071u02B0,qʰ,,,hardman1966a,qʰ
3392,Jaqaru,p_u0070u02BC,pʼ,,,hardman1966a,pʼ
3393,Jaqaru,t_u0074u02BC,tʼ,,,hardman1966a,tʼ
3394,Jaqaru,tj_u0074u02B2u02BC,tʲʼ,,,hardman1966a,tʲʼ
3395,Jaqaru,ts_u0074u0073u02BC,tsʼ,,,hardman1966a,tsʼ
3396,Jaqaru,t_u0288u02BC,ʈʼ,,,hardman1966a,ʈʼ
3397,Jaqaru,c_u0063u02BC,cʼ,,,hardman1966a,cʼ
3398,Jaqaru,k_u006Bu02BC,kʼ,,,hardman1966a,kʼ
3399,Jaqaru,q_u0071u02BC,qʼ,,,hardman1966a,qʼ
3400,Jaqaru,p_u0070,p,,,hardman1966a,p
3401,Jaqaru,t_u0074,t,,,hardman1966a,t
3402,Jaqaru,tj_u0074u02B2,tʲ,,,hardman1966a,tʲ
3403,Jaqaru,ts_u0074u0073,ts,,,hardman1966a,ts
3404,Jaqaru,t_u0288,ʈ,,,hardman1966a,ʈ
3405,Jaqaru,c_u0063,c,,,hardman1966a,c
3406,Jaqaru,k_u006B,k,,,hardman1966a,k
3407,Jaqaru,q_u0071,q,,,hardman1966a,q
3408,Jaqaru,s_u0073,s,,,hardman1966a,s
3409,Jaqaru,c_u0063u0327,ç,,,hardman1966a,ç
3410,Jaqaru,x_u0078,x,,,hardman1966a,x
3411,Jaqaru,m_u006D,m,,,hardman1966a,m
3412,Jaqaru,n_u006E,n,,,hardman1966a,n
3413,Jaqaru,n_u0272,ɲ,,,hardman1966a,ɲ
3414,Jaqaru,ng_u014B,ŋ,,,hardman1966a,ŋ
3415,Jaqaru,j_u006A,j,,,hardman1966a,j
3416,Jaqaru,w_u0077,w,,,hardman1966a,w
3417,Jaqaru,r_u027E,ɾ,,,hardman1966a,ɾ
3418,Jaqaru,l_u006C,l,,,hardman1966a,l
3419,Jaqaru,y_u028E,ʎ,,,hardman1966a,ʎ
3420,Jaqaru,i_u0069,i,,,hardman1966a,i
3421,Jaqaru,i_u0069u02D0,iː,,,hardman1966a,iː
3422,Jaqaru,u_u0075,u,,,hardman1966a,u
3423,Jaqaru,u_u0075u02D0,uː,,,hardman1966a,uː
